,TYPE,Lat,Long,Count,zipcode
2963,LIGHT,42.303,-71.052,4,02122
2964,LIGHT,42.303,-71.053,15,02122
2965,LIGHT,42.303,-71.054,9,02122
2966,LIGHT,42.303,-71.056,3,02122
2967,LIGHT,42.303,-71.057,4,02122
2968,LIGHT,42.303,-71.058,4,02122
2969,LIGHT,42.303,-71.059,12,02122
2970,LIGHT,42.303,-71.060,14,02124
2971,LIGHT,42.303,-71.061,8,02124
2972,LIGHT,42.303,-71.062,8,02124
2973,LIGHT,42.303,-71.063,13,02124
2974,LIGHT,42.303,-71.064,12,02124
2975,LIGHT,42.303,-71.065,9,02121
2976,LIGHT,42.303,-71.066,4,02121
2977,LIGHT,42.303,-71.067,4,02121
2978,LIGHT,42.303,-71.068,16,02121
2979,LIGHT,42.303,-71.069,3,02121
2980,LIGHT,42.303,-71.070,14,02121
2981,LIGHT,42.303,-71.071,14,02121
2982,LIGHT,42.303,-71.072,1,02121
2983,LIGHT,42.303,-71.073,9,02121
2984,LIGHT,42.303,-71.074,7,02121
2985,LIGHT,42.303,-71.075,6,02121
2986,LIGHT,42.303,-71.076,5,02121
2987,LIGHT,42.303,-71.077,10,02121
2988,LIGHT,42.303,-71.078,9,02121
2989,LIGHT,42.303,-71.079,10,02121
2990,LIGHT,42.303,-71.080,5,02121
2991,LIGHT,42.303,-71.082,3,02121
2992,LIGHT,42.303,-71.083,9,02121
2993,LIGHT,42.303,-71.084,14,02121
2994,LIGHT,42.303,-71.085,9,02121
2995,LIGHT,42.303,-71.087,2,02121
2996,LIGHT,42.303,-71.088,3,02121
2997,LIGHT,42.303,-71.089,3,02121
2998,LIGHT,42.303,-71.090,2,02121
2999,LIGHT,42.303,-71.091,4,02121
3000,LIGHT,42.303,-71.097,1,02121
3001,LIGHT,42.303,-71.098,1,02121
3002,LIGHT,42.303,-71.099,3,02121
3003,LIGHT,42.303,-71.100,1,02121
3004,LIGHT,42.303,-71.109,1,02130
3005,LIGHT,42.303,-71.110,11,02130
3006,LIGHT,42.303,-71.112,20,02130
3007,LIGHT,42.303,-71.113,13,02130
3008,LIGHT,42.303,-71.114,11,02130
3009,LIGHT,42.303,-71.115,1,02130
3010,LIGHT,42.303,-71.116,1,02130
3011,LIGHT,42.303,-71.117,2,02130
3012,LIGHT,42.303,-71.118,2,02130
3013,LIGHT,42.303,-71.119,1,02130
3014,LIGHT,42.303,-71.124,6,02130
3015,LIGHT,42.303,-71.125,2,02130
3016,LIGHT,42.303,-71.127,7,02130
3017,LIGHT,42.303,-71.128,3,02130
3018,LIGHT,42.303,-71.164,2,02467
3019,LIGHT,42.303,-71.165,1,02467
3020,LIGHT,42.304,-71.047,9,02122
3021,LIGHT,42.304,-71.052,5,02122
3022,LIGHT,42.304,-71.053,7,02122
3023,LIGHT,42.304,-71.054,4,02122
3024,LIGHT,42.304,-71.055,10,02122
3025,LIGHT,42.304,-71.056,9,02122
3026,LIGHT,42.304,-71.057,6,02122
3027,LIGHT,42.304,-71.058,8,02122
3028,LIGHT,42.304,-71.059,16,02122
3029,LIGHT,42.304,-71.060,17,02124
3030,LIGHT,42.304,-71.061,17,02121
3031,LIGHT,42.304,-71.062,9,02121
3032,LIGHT,42.304,-71.063,13,02121
3033,LIGHT,42.304,-71.064,12,02121
3034,LIGHT,42.304,-71.065,8,02121
3035,LIGHT,42.304,-71.066,8,02121
3036,LIGHT,42.304,-71.067,9,02121
3037,LIGHT,42.304,-71.068,9,02121
3038,LIGHT,42.304,-71.069,14,02121
3039,LIGHT,42.304,-71.070,6,02121
3040,LIGHT,42.304,-71.071,4,02121
3041,LIGHT,42.304,-71.072,10,02121
3042,LIGHT,42.304,-71.073,20,02121
3043,LIGHT,42.304,-71.074,11,02121
3044,LIGHT,42.304,-71.075,5,02121
3045,LIGHT,42.304,-71.076,3,02121
3046,LIGHT,42.304,-71.077,3,02121
3047,LIGHT,42.304,-71.078,10,02121
3048,LIGHT,42.304,-71.079,13,02121
3049,LIGHT,42.304,-71.080,5,02121
3050,LIGHT,42.304,-71.081,9,02121
3051,LIGHT,42.304,-71.082,9,02121
3052,LIGHT,42.304,-71.083,4,02121
3053,LIGHT,42.304,-71.084,10,02121
3054,LIGHT,42.304,-71.085,2,02121
3055,LIGHT,42.304,-71.088,2,02121
3056,LIGHT,42.304,-71.089,2,02121
3057,LIGHT,42.304,-71.090,4,02121
3058,LIGHT,42.304,-71.091,1,02121
3059,LIGHT,42.304,-71.092,3,02121
3060,LIGHT,42.304,-71.093,1,02121
3061,LIGHT,42.304,-71.095,4,02121
3062,LIGHT,42.304,-71.096,2,02121
3063,LIGHT,42.304,-71.097,2,02121
3064,LIGHT,42.304,-71.102,1,02130
3065,LIGHT,42.304,-71.103,3,02130
3066,LIGHT,42.304,-71.106,1,02130
3067,LIGHT,42.304,-71.107,3,02130
3068,LIGHT,42.304,-71.108,10,02130
3069,LIGHT,42.304,-71.109,10,02130
3070,LIGHT,42.304,-71.110,1,02130
3071,LIGHT,42.304,-71.111,12,02130
3072,LIGHT,42.304,-71.112,15,02130
3073,LIGHT,42.304,-71.113,7,02130
3074,LIGHT,42.304,-71.114,19,02130
3075,LIGHT,42.304,-71.115,4,02130
3076,LIGHT,42.304,-71.116,6,02130
3077,LIGHT,42.304,-71.117,4,02130
3078,LIGHT,42.304,-71.118,10,02130
3079,LIGHT,42.304,-71.119,4,02130
3080,LIGHT,42.304,-71.124,4,02130
3081,LIGHT,42.305,-71.046,2,02122
3082,LIGHT,42.305,-71.047,11,02122
3083,LIGHT,42.305,-71.052,16,02122
3084,LIGHT,42.305,-71.053,7,02122
3085,LIGHT,42.305,-71.055,7,02122
3086,LIGHT,42.305,-71.056,4,02122
3087,LIGHT,42.305,-71.057,10,02122
3088,LIGHT,42.305,-71.058,10,02122
3089,LIGHT,42.305,-71.059,12,02121
3090,LIGHT,42.305,-71.060,4,02121
3091,LIGHT,42.305,-71.061,8,02121
3092,LIGHT,42.305,-71.062,5,02121
3093,LIGHT,42.305,-71.063,14,02121
3094,LIGHT,42.305,-71.064,12,02121
3095,LIGHT,42.305,-71.065,6,02121
3096,LIGHT,42.305,-71.066,10,02121
3097,LIGHT,42.305,-71.067,14,02121
3098,LIGHT,42.305,-71.068,11,02121
3099,LIGHT,42.305,-71.069,9,02121
3100,LIGHT,42.305,-71.070,7,02121
3101,LIGHT,42.305,-71.071,7,02121
3102,LIGHT,42.305,-71.072,6,02121
3103,LIGHT,42.305,-71.073,6,02121
3104,LIGHT,42.305,-71.074,11,02121
3105,LIGHT,42.305,-71.075,6,02121
3106,LIGHT,42.305,-71.076,10,02121
3107,LIGHT,42.305,-71.077,12,02121
3108,LIGHT,42.305,-71.078,12,02121
3109,LIGHT,42.305,-71.079,11,02121
3110,LIGHT,42.305,-71.080,19,02121
3111,LIGHT,42.305,-71.081,5,02121
3112,LIGHT,42.305,-71.082,2,02121
3113,LIGHT,42.305,-71.083,2,02121
3114,LIGHT,42.305,-71.084,15,02121
3115,LIGHT,42.305,-71.085,5,02121
3116,LIGHT,42.305,-71.086,1,02121
3117,LIGHT,42.305,-71.087,4,02121
3118,LIGHT,42.305,-71.088,1,02121
3119,LIGHT,42.305,-71.089,1,02121
3120,LIGHT,42.305,-71.090,4,02121
3121,LIGHT,42.305,-71.091,1,02121
3122,LIGHT,42.305,-71.092,4,02121
3123,LIGHT,42.305,-71.093,2,02121
3124,LIGHT,42.305,-71.094,5,02121
3125,LIGHT,42.305,-71.095,8,02121
3126,LIGHT,42.305,-71.102,3,02130
3127,LIGHT,42.305,-71.105,4,02130
3128,LIGHT,42.305,-71.106,3,02130
3129,LIGHT,42.305,-71.107,3,02130
3130,LIGHT,42.305,-71.108,14,02130
3131,LIGHT,42.305,-71.109,5,02130
3132,LIGHT,42.305,-71.110,5,02130
3133,LIGHT,42.305,-71.111,21,02130
3134,LIGHT,42.305,-71.113,2,02130
3135,LIGHT,42.305,-71.114,12,02130
3136,LIGHT,42.305,-71.115,3,02130
3137,LIGHT,42.305,-71.116,2,02130
3138,LIGHT,42.305,-71.119,4,02130
3139,LIGHT,42.305,-71.123,5,02130
3140,LIGHT,42.305,-71.124,7,02130
3141,LIGHT,42.305,-71.131,2,02130
3142,LIGHT,42.305,-71.134,2,02130
3143,LIGHT,42.306,-70.985,1,02125
3144,LIGHT,42.306,-70.986,2,02125
3145,LIGHT,42.306,-70.987,1,02125
3146,LIGHT,42.306,-71.046,8,02122
3147,LIGHT,42.306,-71.047,5,02122
3148,LIGHT,42.306,-71.051,4,02122
3149,LIGHT,42.306,-71.052,19,02122
3150,LIGHT,42.306,-71.053,5,02122
3151,LIGHT,42.306,-71.054,4,02122
3152,LIGHT,42.306,-71.055,1,02122
3153,LIGHT,42.306,-71.056,2,02122
3154,LIGHT,42.306,-71.057,10,02122
3155,LIGHT,42.306,-71.058,15,02121
3156,LIGHT,42.306,-71.059,5,02121
3157,LIGHT,42.306,-71.060,8,02121
3158,LIGHT,42.306,-71.061,9,02121
3159,LIGHT,42.306,-71.062,4,02121
3160,LIGHT,42.306,-71.063,6,02121
3161,LIGHT,42.306,-71.064,4,02121
3162,LIGHT,42.306,-71.065,8,02121
3163,LIGHT,42.306,-71.066,16,02121
3164,LIGHT,42.306,-71.067,19,02121
3165,LIGHT,42.306,-71.068,4,02121
3166,LIGHT,42.306,-71.069,8,02121
3167,LIGHT,42.306,-71.070,10,02121
3168,LIGHT,42.306,-71.071,3,02121
3169,LIGHT,42.306,-71.072,9,02121
3170,LIGHT,42.306,-71.073,1,02121
3171,LIGHT,42.306,-71.074,3,02121
3172,LIGHT,42.306,-71.075,4,02121
3173,LIGHT,42.306,-71.076,6,02121
3174,LIGHT,42.306,-71.077,11,02121
3175,LIGHT,42.306,-71.078,10,02121
3176,LIGHT,42.306,-71.079,6,02121
3177,LIGHT,42.306,-71.080,8,02121
3178,LIGHT,42.306,-71.081,11,02121
3179,LIGHT,42.306,-71.082,1,02121
3180,LIGHT,42.306,-71.084,18,02121
3181,LIGHT,42.306,-71.085,5,02121
3182,LIGHT,42.306,-71.086,3,02121
3183,LIGHT,42.306,-71.087,6,02121
3184,LIGHT,42.306,-71.088,3,02121
3185,LIGHT,42.306,-71.089,4,02121
3186,LIGHT,42.306,-71.090,1,02121
3187,LIGHT,42.306,-71.091,3,02121
3188,LIGHT,42.306,-71.093,4,02121
3189,LIGHT,42.306,-71.094,3,02121
3190,LIGHT,42.306,-71.095,1,02121
3191,LIGHT,42.306,-71.101,3,02130
3192,LIGHT,42.306,-71.102,14,02130
3193,LIGHT,42.306,-71.103,1,02130
3194,LIGHT,42.306,-71.104,8,02130
3195,LIGHT,42.306,-71.105,12,02130
3196,LIGHT,42.306,-71.106,10,02130
3197,LIGHT,42.306,-71.107,14,02130
3198,LIGHT,42.306,-71.108,3,02130
3199,LIGHT,42.306,-71.109,8,02130
3200,LIGHT,42.306,-71.110,19,02130
3201,LIGHT,42.306,-71.111,11,02130
3202,LIGHT,42.306,-71.112,5,02130
3203,LIGHT,42.306,-71.113,7,02130
3204,LIGHT,42.306,-71.114,5,02130
3205,LIGHT,42.306,-71.115,17,02130
3206,LIGHT,42.306,-71.116,3,02130
3207,LIGHT,42.306,-71.117,3,02130
3208,LIGHT,42.306,-71.118,3,02130
3209,LIGHT,42.306,-71.119,7,02130
3210,LIGHT,42.306,-71.120,2,02130
3211,LIGHT,42.306,-71.121,3,02130
3212,LIGHT,42.306,-71.122,5,02130
3213,LIGHT,42.306,-71.123,4,02130
3214,LIGHT,42.306,-71.124,3,02130
3215,LIGHT,42.306,-71.128,4,02130
3216,LIGHT,42.306,-71.129,6,02130
3217,LIGHT,42.306,-71.130,2,02130
3218,LIGHT,42.306,-71.131,1,02130
3219,LIGHT,42.306,-71.134,2,02130
3220,LIGHT,42.307,-70.983,1,02125
3221,LIGHT,42.307,-70.984,2,02125
3222,LIGHT,42.307,-71.045,2,02122
3223,LIGHT,42.307,-71.046,5,02122
3224,LIGHT,42.307,-71.047,6,02122
3225,LIGHT,42.307,-71.048,5,02122
3226,LIGHT,42.307,-71.053,11,02122
3227,LIGHT,42.307,-71.054,2,02122
3228,LIGHT,42.307,-71.055,3,02122
3229,LIGHT,42.307,-71.056,7,02122
3230,LIGHT,42.307,-71.057,11,02121
3231,LIGHT,42.307,-71.058,19,02121
3232,LIGHT,42.307,-71.059,1,02121
3233,LIGHT,42.307,-71.062,10,02121
3234,LIGHT,42.307,-71.063,5,02121
3235,LIGHT,42.307,-71.064,6,02121
3236,LIGHT,42.307,-71.065,10,02121
3237,LIGHT,42.307,-71.066,4,02121
3238,LIGHT,42.307,-71.067,7,02121
3239,LIGHT,42.307,-71.068,10,02121
3240,LIGHT,42.307,-71.069,8,02121
3241,LIGHT,42.307,-71.070,9,02121
3242,LIGHT,42.307,-71.071,9,02121
3243,LIGHT,42.307,-71.072,3,02121
3244,LIGHT,42.307,-71.073,6,02121
3245,LIGHT,42.307,-71.074,2,02121
3246,LIGHT,42.307,-71.075,11,02121
3247,LIGHT,42.307,-71.076,13,02121
3248,LIGHT,42.307,-71.077,5,02121
3249,LIGHT,42.307,-71.078,1,02121
3250,LIGHT,42.307,-71.079,5,02121
3251,LIGHT,42.307,-71.080,9,02121
3252,LIGHT,42.307,-71.082,11,02121
3253,LIGHT,42.307,-71.083,8,02121
3254,LIGHT,42.307,-71.084,10,02121
3255,LIGHT,42.307,-71.085,4,02121
3256,LIGHT,42.307,-71.086,10,02121
3257,LIGHT,42.307,-71.087,6,02121
3258,LIGHT,42.307,-71.088,18,02121
3259,LIGHT,42.307,-71.089,4,02121
3260,LIGHT,42.307,-71.090,4,02121
3261,LIGHT,42.307,-71.091,6,02121
3262,LIGHT,42.307,-71.100,3,02121
3263,LIGHT,42.307,-71.101,4,02130
3264,LIGHT,42.307,-71.102,4,02130
3265,LIGHT,42.307,-71.103,1,02130
3266,LIGHT,42.307,-71.104,2,02130
3267,LIGHT,42.307,-71.105,15,02130
3268,LIGHT,42.307,-71.106,20,02130
3269,LIGHT,42.307,-71.107,3,02130
3270,LIGHT,42.307,-71.108,20,02130
3271,LIGHT,42.307,-71.109,23,02130
3272,LIGHT,42.307,-71.110,10,02130
3273,LIGHT,42.307,-71.111,9,02130
3274,LIGHT,42.307,-71.112,9,02130
3275,LIGHT,42.307,-71.113,5,02130
3276,LIGHT,42.307,-71.114,5,02130
3277,LIGHT,42.307,-71.115,14,02130
3278,LIGHT,42.307,-71.116,5,02130
3279,LIGHT,42.307,-71.117,8,02130
3280,LIGHT,42.307,-71.118,4,02130
3281,LIGHT,42.307,-71.119,4,02130
3282,LIGHT,42.307,-71.120,4,02130
3283,LIGHT,42.307,-71.122,2,02130
3284,LIGHT,42.307,-71.123,4,02130
3285,LIGHT,42.307,-71.126,1,02130
3286,LIGHT,42.307,-71.128,1,02130
3287,LIGHT,42.307,-71.129,3,02130
3288,LIGHT,42.307,-71.130,2,02130
3289,LIGHT,42.307,-71.131,3,02130
3290,LIGHT,42.307,-71.132,2,02130
3291,LIGHT,42.307,-71.135,1,02130
3292,LIGHT,42.308,-70.981,1,02125
3293,LIGHT,42.308,-70.982,1,02125
3294,LIGHT,42.308,-70.983,1,02125
3295,LIGHT,42.308,-71.045,7,02122
3296,LIGHT,42.308,-71.046,1,02122
3297,LIGHT,42.308,-71.049,5,02122
3298,LIGHT,42.308,-71.050,9,02122
3299,LIGHT,42.308,-71.051,6,02122
3300,LIGHT,42.308,-71.052,8,02122
3301,LIGHT,42.308,-71.053,5,02122
3302,LIGHT,42.308,-71.055,1,02122
3303,LIGHT,42.308,-71.056,3,02121
3304,LIGHT,42.308,-71.057,1,02121
3305,LIGHT,42.308,-71.058,16,02121
3306,LIGHT,42.308,-71.059,2,02121
3307,LIGHT,42.308,-71.061,1,02121
3308,LIGHT,42.308,-71.062,9,02121
3309,LIGHT,42.308,-71.063,12,02121
3310,LIGHT,42.308,-71.064,22,02121
3311,LIGHT,42.308,-71.065,12,02121
3312,LIGHT,42.308,-71.066,5,02121
3313,LIGHT,42.308,-71.067,4,02121
3314,LIGHT,42.308,-71.069,9,02121
3315,LIGHT,42.308,-71.070,5,02121
3316,LIGHT,42.308,-71.071,3,02121
3317,LIGHT,42.308,-71.072,6,02121
3318,LIGHT,42.308,-71.073,2,02121
3319,LIGHT,42.308,-71.074,7,02121
3320,LIGHT,42.308,-71.075,15,02121
3321,LIGHT,42.308,-71.076,8,02121
3322,LIGHT,42.308,-71.077,7,02121
3323,LIGHT,42.308,-71.078,6,02121
3324,LIGHT,42.308,-71.079,6,02121
3325,LIGHT,42.308,-71.080,7,02121
3326,LIGHT,42.308,-71.081,16,02121
3327,LIGHT,42.308,-71.082,22,02121
3328,LIGHT,42.308,-71.083,22,02121
3329,LIGHT,42.308,-71.084,8,02121
3330,LIGHT,42.308,-71.085,10,02121
3331,LIGHT,42.308,-71.086,10,02121
3332,LIGHT,42.308,-71.087,5,02121
3333,LIGHT,42.308,-71.088,10,02121
3334,LIGHT,42.308,-71.089,2,02121
3335,LIGHT,42.308,-71.090,3,02121
3336,LIGHT,42.308,-71.092,3,02121
3337,LIGHT,42.308,-71.093,4,02121
3338,LIGHT,42.308,-71.095,2,02121
3339,LIGHT,42.308,-71.096,2,02121
3340,LIGHT,42.308,-71.099,2,02121
3341,LIGHT,42.308,-71.100,9,02121
3342,LIGHT,42.308,-71.101,6,02130
3343,LIGHT,42.308,-71.102,6,02130
3344,LIGHT,42.308,-71.103,4,02130
3345,LIGHT,42.308,-71.104,1,02130
3346,LIGHT,42.308,-71.105,12,02130
3347,LIGHT,42.308,-71.106,4,02130
3348,LIGHT,42.308,-71.107,16,02130
3349,LIGHT,42.308,-71.108,13,02130
3350,LIGHT,42.308,-71.109,10,02130
3351,LIGHT,42.308,-71.110,12,02130
3352,LIGHT,42.308,-71.111,10,02130
3353,LIGHT,42.308,-71.114,1,02130
3354,LIGHT,42.308,-71.115,13,02130
3355,LIGHT,42.308,-71.116,9,02130
3356,LIGHT,42.308,-71.117,10,02130
3357,LIGHT,42.308,-71.118,6,02130
3358,LIGHT,42.308,-71.119,9,02130
3359,LIGHT,42.308,-71.120,7,02130
3360,LIGHT,42.308,-71.121,5,02130
3361,LIGHT,42.308,-71.122,6,02130
3362,LIGHT,42.308,-71.129,2,02130
3363,LIGHT,42.308,-71.130,2,02130
3364,LIGHT,42.308,-71.131,5,02130
3365,LIGHT,42.308,-71.132,4,02130
3366,LIGHT,42.308,-71.135,1,02130
3367,LIGHT,42.309,-70.980,1,02125
3368,LIGHT,42.309,-71.045,5,02122
3369,LIGHT,42.309,-71.048,1,02122
3370,LIGHT,42.309,-71.051,2,02122
3371,LIGHT,42.309,-71.052,2,02122
3372,LIGHT,42.309,-71.053,3,02122
3373,LIGHT,42.309,-71.054,3,02122
3374,LIGHT,42.309,-71.055,5,02121
3375,LIGHT,42.309,-71.056,2,02121
3376,LIGHT,42.309,-71.057,7,02121
3377,LIGHT,42.309,-71.058,5,02121
3378,LIGHT,42.309,-71.059,7,02121
3379,LIGHT,42.309,-71.060,3,02121
3380,LIGHT,42.309,-71.062,5,02121
3381,LIGHT,42.309,-71.063,9,02121
3382,LIGHT,42.309,-71.064,5,02121
3383,LIGHT,42.309,-71.065,11,02121
3384,LIGHT,42.309,-71.066,6,02121
3385,LIGHT,42.309,-71.067,1,02121
3386,LIGHT,42.309,-71.068,7,02121
3387,LIGHT,42.309,-71.069,5,02121
3388,LIGHT,42.309,-71.070,5,02121
3389,LIGHT,42.309,-71.071,5,02121
3390,LIGHT,42.309,-71.072,21,02121
3391,LIGHT,42.309,-71.073,10,02121
3392,LIGHT,42.309,-71.074,11,02121
3393,LIGHT,42.309,-71.075,7,02121
3394,LIGHT,42.309,-71.076,7,02121
3395,LIGHT,42.309,-71.077,3,02121
3396,LIGHT,42.309,-71.078,3,02121
3397,LIGHT,42.309,-71.079,12,02121
3398,LIGHT,42.309,-71.080,9,02121
3399,LIGHT,42.309,-71.081,15,02121
3400,LIGHT,42.309,-71.082,27,02121
3401,LIGHT,42.309,-71.083,16,02121
3402,LIGHT,42.309,-71.084,8,02121
3403,LIGHT,42.309,-71.085,11,02121
3404,LIGHT,42.309,-71.086,5,02121
3405,LIGHT,42.309,-71.087,13,02121
3406,LIGHT,42.309,-71.088,3,02121
3407,LIGHT,42.309,-71.089,4,02121
3408,LIGHT,42.309,-71.090,3,02121
3409,LIGHT,42.309,-71.091,4,02121
3410,LIGHT,42.309,-71.092,5,02121
3411,LIGHT,42.309,-71.093,1,02121
3412,LIGHT,42.309,-71.094,4,02121
3413,LIGHT,42.309,-71.095,4,02121
3414,LIGHT,42.309,-71.096,5,02121
3415,LIGHT,42.309,-71.098,4,02121
3416,LIGHT,42.309,-71.099,3,02121
3417,LIGHT,42.309,-71.102,9,02130
3418,LIGHT,42.309,-71.103,6,02130
3419,LIGHT,42.309,-71.104,17,02130
3420,LIGHT,42.309,-71.105,10,02130
3421,LIGHT,42.309,-71.106,4,02130
3422,LIGHT,42.309,-71.107,12,02130
3423,LIGHT,42.309,-71.108,4,02130
3424,LIGHT,42.309,-71.109,8,02130
3425,LIGHT,42.309,-71.110,8,02130
3426,LIGHT,42.309,-71.111,5,02130
3427,LIGHT,42.309,-71.112,4,02130
3428,LIGHT,42.309,-71.113,5,02130
3429,LIGHT,42.309,-71.115,15,02130
3430,LIGHT,42.309,-71.116,10,02130
3431,LIGHT,42.309,-71.117,6,02130
3432,LIGHT,42.309,-71.118,2,02130
3433,LIGHT,42.309,-71.119,1,02130
3434,LIGHT,42.309,-71.120,3,02130
3435,LIGHT,42.309,-71.121,11,02130
3436,LIGHT,42.309,-71.122,4,02130
3437,LIGHT,42.309,-71.124,2,02130
3438,LIGHT,42.309,-71.126,1,02130
3439,LIGHT,42.309,-71.127,1,02130
3440,LIGHT,42.309,-71.128,1,02130
3441,LIGHT,42.309,-71.129,3,02130
3442,LIGHT,42.309,-71.132,1,02130
3443,LIGHT,42.310,-70.976,1,02125
3444,LIGHT,42.310,-70.977,2,02125
3445,LIGHT,42.310,-71.036,6,02127
3446,LIGHT,42.310,-71.037,12,02127
3447,LIGHT,42.310,-71.038,4,02127
3448,LIGHT,42.310,-71.045,7,02127
3449,LIGHT,42.310,-71.047,5,02122
3450,LIGHT,42.310,-71.048,5,02122
3451,LIGHT,42.310,-71.051,2,02122
3452,LIGHT,42.310,-71.052,4,02122
3453,LIGHT,42.310,-71.053,5,02121
3454,LIGHT,42.310,-71.054,4,02121
3455,LIGHT,42.310,-71.055,7,02121
3456,LIGHT,42.310,-71.056,12,02121
3457,LIGHT,42.310,-71.057,10,02121
3458,LIGHT,42.310,-71.058,8,02121
3459,LIGHT,42.310,-71.059,7,02121
3460,LIGHT,42.310,-71.060,7,02121
3461,LIGHT,42.310,-71.061,7,02121
3462,LIGHT,42.310,-71.062,17,02121
3463,LIGHT,42.310,-71.063,9,02121
3464,LIGHT,42.310,-71.064,2,02121
3465,LIGHT,42.310,-71.065,2,02121
3466,LIGHT,42.310,-71.066,2,02121
3467,LIGHT,42.310,-71.067,5,02121
3468,LIGHT,42.310,-71.068,6,02121
3469,LIGHT,42.310,-71.069,5,02121
3470,LIGHT,42.310,-71.070,2,02121
3471,LIGHT,42.310,-71.071,9,02121
3472,LIGHT,42.310,-71.072,9,02121
3473,LIGHT,42.310,-71.073,1,02121
3474,LIGHT,42.310,-71.074,23,02121
3475,LIGHT,42.310,-71.075,11,02121
3476,LIGHT,42.310,-71.076,26,02121
3477,LIGHT,42.310,-71.077,10,02121
3478,LIGHT,42.310,-71.078,8,02121
3479,LIGHT,42.310,-71.079,8,02121
3480,LIGHT,42.310,-71.080,5,02121
3481,LIGHT,42.310,-71.081,15,02121
3482,LIGHT,42.310,-71.082,12,02121
3483,LIGHT,42.310,-71.083,15,02121
3484,LIGHT,42.310,-71.084,9,02121
3485,LIGHT,42.310,-71.085,5,02121
3486,LIGHT,42.310,-71.086,13,02121
3487,LIGHT,42.310,-71.087,7,02121
3488,LIGHT,42.310,-71.088,4,02121
3489,LIGHT,42.310,-71.089,3,02121
3490,LIGHT,42.310,-71.090,4,02121
3491,LIGHT,42.310,-71.091,13,02121
3492,LIGHT,42.310,-71.092,5,02121
3493,LIGHT,42.310,-71.093,1,02121
3494,LIGHT,42.310,-71.094,2,02121
3495,LIGHT,42.310,-71.095,6,02121
3496,LIGHT,42.310,-71.096,3,02121
3497,LIGHT,42.310,-71.097,10,02121
3498,LIGHT,42.310,-71.098,9,02121
3499,LIGHT,42.310,-71.099,5,02121
3500,LIGHT,42.310,-71.100,7,02121
3501,LIGHT,42.310,-71.101,3,02130
3502,LIGHT,42.310,-71.102,5,02130
3503,LIGHT,42.310,-71.103,13,02130
3504,LIGHT,42.310,-71.104,4,02130
3505,LIGHT,42.310,-71.105,11,02130
3506,LIGHT,42.310,-71.106,15,02130
3507,LIGHT,42.310,-71.107,30,02130
3508,LIGHT,42.310,-71.108,8,02130
3509,LIGHT,42.310,-71.109,6,02130
3510,LIGHT,42.310,-71.110,13,02130
3511,LIGHT,42.310,-71.111,6,02130
3512,LIGHT,42.310,-71.112,6,02130
3513,LIGHT,42.310,-71.113,1,02130
3514,LIGHT,42.310,-71.114,13,02130
3515,LIGHT,42.310,-71.115,6,02130
3516,LIGHT,42.310,-71.116,5,02130
3517,LIGHT,42.310,-71.117,3,02130
3518,LIGHT,42.310,-71.118,3,02130
3519,LIGHT,42.310,-71.119,3,02130
3520,LIGHT,42.310,-71.121,3,02130
3521,LIGHT,42.310,-71.122,9,02130
3522,LIGHT,42.310,-71.123,1,02130
3523,LIGHT,42.310,-71.125,2,02130
3524,LIGHT,42.310,-71.126,1,02130
3525,LIGHT,42.310,-71.127,1,02130
3526,LIGHT,42.310,-71.131,2,02130
3527,LIGHT,42.311,-71.035,10,02127
3528,LIGHT,42.311,-71.036,8,02127
3529,LIGHT,42.311,-71.037,6,02127
3530,LIGHT,42.311,-71.038,11,02127
3531,LIGHT,42.311,-71.039,11,02127
3532,LIGHT,42.311,-71.040,5,02127
3533,LIGHT,42.311,-71.045,6,02127
3534,LIGHT,42.311,-71.046,2,02127
3535,LIGHT,42.311,-71.050,1,02127
3536,LIGHT,42.311,-71.052,2,02121
3537,LIGHT,42.311,-71.053,6,02121
3538,LIGHT,42.311,-71.054,5,02121
3539,LIGHT,42.311,-71.055,3,02121
3540,LIGHT,42.311,-71.056,6,02121
3541,LIGHT,42.311,-71.057,9,02121
3542,LIGHT,42.311,-71.058,4,02121
3543,LIGHT,42.311,-71.059,3,02121
3544,LIGHT,42.311,-71.060,2,02121
3545,LIGHT,42.311,-71.061,2,02121
3546,LIGHT,42.311,-71.062,17,02121
3547,LIGHT,42.311,-71.063,8,02121
3548,LIGHT,42.311,-71.064,6,02121
3549,LIGHT,42.311,-71.065,5,02121
3550,LIGHT,42.311,-71.066,7,02121
3551,LIGHT,42.311,-71.067,3,02121
3552,LIGHT,42.311,-71.068,7,02121
3553,LIGHT,42.311,-71.069,7,02121
3554,LIGHT,42.311,-71.070,18,02121
3555,LIGHT,42.311,-71.071,12,02121
3556,LIGHT,42.311,-71.072,1,02121
3557,LIGHT,42.311,-71.073,5,02121
3558,LIGHT,42.311,-71.074,4,02121
3559,LIGHT,42.311,-71.075,8,02121
3560,LIGHT,42.311,-71.076,7,02121
3561,LIGHT,42.311,-71.077,6,02121
3562,LIGHT,42.311,-71.078,4,02121
3563,LIGHT,42.311,-71.079,2,02121
3564,LIGHT,42.311,-71.080,10,02121
3565,LIGHT,42.311,-71.081,13,02121
3566,LIGHT,42.311,-71.082,14,02121
3567,LIGHT,42.311,-71.083,14,02121
3568,LIGHT,42.311,-71.084,5,02121
3569,LIGHT,42.311,-71.085,10,02121
